address,symbol,decimals,price
0xc00e94cb662c3520282e6f5717214004a7f26888,COMP,18,43.22
0xf1ca9cb74685755965c7458528a36934df52a3ef,AVINOC,18,0.00698437
0x871b7c4ec80cace3372016c30be62d8bc28bf65b,AEON,9,1.92983e-07
0xbd31ea8212119f94a611fa969881cba3ea06fa3d,LUNA,6,5.915e-05
0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,MUSE,18,8.11
0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce,BEAM,18,0.00702693
0x18aaa7115705e8be94bffebde57af9bfc265b998,AUDIO,18,0.060554
0xa771b49064da011df051052848477f18dba1d2ac,WHNS,6,0.00861498
0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd,WOMBAT,18,6.552e-05
0xcda4e840411c00a614ad9205caec807c7458a0e3,UFI,18,0.00813694
0xeeb4d8400aeefafc1b2953e0094134a887c76bd8,avail,18,0.01177468
0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,FET,18,0.604775
0x2103e845c5e135493bb6c2a4f0b8651956ea8682,XAUM,18,3573.76
0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,18,0.588897
0xa0084063ea01d5f09e56ef3ff6232a9e18b0bacd,CYDX,18,0.0016859
0x3d658390460295fb963f54dc0899cfb1c30776df,Coval,8,0.00082521
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,18,0.066172
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,ENJ,18,0.065647
0x614da3b37b6f66f7ce69b4bbbcf9a55ce6168707,MMX,18,0.22654
0xe6bfd33f52d82ccb5b37e16d3dd81f9ffdabb195,SXT,18,0.072844
0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG,18,0.157219
0xfe18ae03741a5b84e39c295ac9c856ed7991c38e,CDCETH,18,4480.35
0x0b7f0e51cd1739d6c96982d55ad8fa634dd43a9c,DMT,18,7.01
0x40fd72257597aa14c7231a7b1aaa29fce868f677,XOR,18,9e-18
0x6bea7cfef803d1e3d5f7c0103f7ded065644e197,GAMMA,18,0.01392385
0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,18,0.01411278
0xa84f95eb3dabdc1bbd613709ef5f2fd42ce5be8d,EAI,18,0.01610544
0xcbf4d5efa82e32a9187385480a7c74cb062b956c,SATOSHI,9,1.091
0xedb171c18ce90b633db442f2a6f72874093b49ef,WAMPL,18,2.61
0xb23d80f5fefcddaa212212f028021b41ded428cf,prime,18,1.91
0x49642110b712c1fd7261bc074105e9e44676c68f,DINO,18,0.00120326
0x9e9fbde7c7a83c43913bddc8779158f1368f0413,pandora,18,652.46
0xd084944d3c05cd115c09d072b9f44ba3e0e45921,FOLD,18,1.013
0x4687f007da484efe20d7a17e5b1d105cdbfca0eb,MORPH,18,6.53107e-07
0x8e870d67f660d95d5be530380d0ec0bd388289e1,USDP,18,1
0x102c776ddb30c754ded4fdcc77a19230a60d4e4f,flc,18,7e-05
0x27c70cd1946795b66be9d954418546998b546634,LEASH,18,30.43
0x667210a731447f8b385e068205759be2311b86d4,ETF,18,0.00350602
0x6f40d4a6237c257fff2db00fa0510deeecd303eb,FLUID,18,6.36
0xcdb8fc4ef27dfeaba9b31899a9d165398bf97b9e,ETHOS,18,0.00103966
0xaa95f26e30001251fb905d264aa7b00ee9df6c18,Kendu,18,1.331e-05
0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,TRIBE,18,0.616563
0x2d8ea194902bc55431420bd26be92b0782dce91d,ZND,18,0.389592
0x23fa3aa82858e7ad1f0f04352f4bb7f5e1bbfb68,FRIC,18,0.00059162
0x236501327e701692a281934230af0b6be8df3353,flt,18,0.03214089
0xb3ad645db386d7f6d753b2b9c3f4b853da6890b8,CTR,18,0.616101
0x2541a36be4cd39286ed61a3e6afc2307602489d6,DOGE20,18,8.07e-06
0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,TRADE,18,0.116261
0xf7e945fce8f19302aacc7e1418b0a0bdef89327b,IZE,8,0.00011242
0x72f020f8f3e8fd9382705723cd26380f8d0c66bb,PLOT,18,0.00693264
0xbbaec992fc2d637151daf40451f160bf85f3c8c1,USDM,6,0.995798
0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,SAN,18,0.144249
0x14fee680690900ba0cccfc76ad70fd1b95d10e16,$PAAL,9,0.074769
0x72e364f2abdc788b7e918bc238b21f109cd634d7,MVI,18,16.37
0x57e114b691db790c35207b2e685d4a43181e6061,ENA,18,0.655949
0xa3931d71877c0e7a3148cb7eb4463524fec27fbd,sUSDS,18,1.0658295140218268
0xe77076518a813616315eaaba6ca8e595e845eee9,eEIGEN,18,1.34
0xb01cf1be9568f09449382a47cd5bf58e2a9d5922,Speed,18,0.00047674
0x95ccffae3eb8767d4a941ec43280961dde89f4de,TBANK,18,0.00451208
0x1121acc14c63f3c872bfca497d10926a6098aac5,DOGE,18,0.00630543
0x4c3bae16c79c30eeb1004fb03c878d89695e3a99,AUTUMN,18,0.00517099
0x954b890704693af242613edef1b603825afcd708,CARD,18,0.00037627
0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,VITA,18,1.72
0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,matic,18,0.278497
0x04fa0d235c4abf4bcf4787af4cf447de572ef828,UMA,18,1.32
0x6100dd79fcaa88420750dcee3f735d168abcb771,OS,18,0.069851
0x61dbbbb552dc893ab3aad09f289f811e67cef285,SKATE,18,0.04221264
0x93eeb426782bd88fcd4b48d7b0368cf061044928,TRG,18,1.53258e-07
0xa1d23bbef17f88fefc2ada631738e4c42e906a2e,EGOD,9,1.14465e-07
0xa5ef74068d04ba0809b7379dd76af5ce34ab7c57,LUCHOW,18,3.79242e-07
0xb1f1ee126e9c96231cc3d3fad7c08b4cf873b1f1,BIFI,18,179.68
0x7fd4d7737597e7b4ee22acbf8d94362343ae0a79,WMC,2,7.67
0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,HOPR,18,0.057712
0x45f93404ae1e4f0411a7f42bc6a5dc395792738d,DGEN,18,0.002224
0xc669928185dbce49d2230cc9b0979be6dc797957,BTT,18,6.32692e-07
0xfb70859efec2ceb84dd4935a0842aa69290020bc,PAIRS,18,6.077e-05
0xb2089a7069861c8d90c8da3aacab8e9188c0c531,GREEN,8,0.00028889
0x4cd1b2874e020c5bf08c4be18ab69ca86ec25fef,CRYORAT,18,0.0388607
0x0aff507ac29b8cea2fb10d2ad14408c2d79a35ad,TALK,18,0.07102
0xe9572938bcbf08adcee86fd12a7c0d08dc4ab841,INS,18,0.00948234
0x15700b564ca08d9439c58ca5053166e8317aa138,deusd,18,0.999146
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,SUPER,18,0.600347
0xe9a95d175a5f4c9369f3b74222402eb1b837693b,NOW,8,0.522323
0xc20059e0317de91738d13af027dfc4a50781b066,SPK,18,0.060227
0xcfcffe432a48db53f59c301422d2edd77b2a88d7,TEXAN,18,2.9291e-07
0xb6ee9668771a79be7967ee29a63d4184f8097143,CXO,18,0.167084
0xbfde5ac4f5adb419a931a5bf64b0f3bb5a623d06,FLUX,18,3.781e-09
0xe24a3dc889621612422a64e6388927901608b91d,sUSN,18,1.11
0x74950fc112473caba58193c6bf6412a6f1e4d7d2,wVTRS,18,0.01745057
0x08389495d7456e1951ddf7c3a1314a4bfb646d8b,CRPT,18,0.00225908
0x2d94aa3e47d9d5024503ca8491fce9a2fb4da198,BANK,18,0.00053134
0x30ae41d5f9988d359c733232c6c693c0e645c77e,WAAC,0,1.34
0x3419875b4d3bca7f3fdda2db7a476a79fd31b4fe,DZHV,18,0.00103242
0xb10cc888cb2cce7036f4c7ecad8a57da16161338,SWITCH,8,0.00017514
0xbe1936a67f503e0eaf2434b0cf9f4e3d7100008a,PROS,18,0.04269242
0x79d464248516bc6977ca2069ba15d8d1044479d8,GPU,18,0.28014
0x85f17cf997934a597031b2e18a9ab6ebd4b9f6a4,NEAR,24,2.4
0x7d8146cf21e8d7cbe46054e01588207b51198729,BOB,18,5.5e-06
0x0ec78ed49c2d27b315d462d43b5bab94d2c79bf8,MEOW,18,0.00824444
0xcc7ed2ab6c3396ddbc4316d2d7c1b59ff9d2091f,HYDRA,18,2.17274e-07
0x9813037ee2218799597d83d4a5b6f3b6778218d9,BONE,18,0.154079
0xbea269038eb75bdab47a9c04d0f5c572d94b93d5,wFIO,9,0.01974562
0xb113c6cf239f60d380359b762e95c13817275277,BMEX,6,0.286649
0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,PPT,8,0.103951
0x5b649c07e7ba0a1c529deaabed0b47699919b4a2,SGT,8,0.095138
0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX,18,1.21
0x92d5942f468447f1f21c2092580f15544923b434,VSTR,18,0.00518824
0xb17548c7b510427baac4e267bea62e800b247173,SMT,18,0.106009
0x4ec1b60b96193a64acae44778e51f7bff2007831,EDGE,18,0.241731
0x000000000503be77a5ed27bef2c19943a8b5ae73,XTREME,18,27.43
0xaf04f0912e793620824f4442b03f4d984af29853,HYDRA,18,0.04064259
0x25cbb21a9da7c3c63bb77ccca5b2e2482aedb710,HOBA,9,0.077274
0xf17e65822b568b3903685a7c9f496cf7656cc6c2,BICO,18,0.09425
0x3e6a1b21bd267677fa49be6425aebe2fc0f89bde,QBIO,18,0.00982589
0x20d4db1946859e2adb0e5acc2eac58047ad41395,MOONEY,18,0.00038058
0x76b6f7bd8857195c5165a49a6ff75f84a3f081ca,BLOCKYBOY,9,0.00052066
0x41545f8b9472d758bb669ed8eaeeecd7a9c4ec29,fort,18,0.062916
0x08a1c30bbb26425c1031ee9e43fa0b9960742539,LNDX,6,0.064956
0x31e4efe290973ebe91b3a875a7994f650942d28f,SHRAP,18,0.00353543
0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,ACX,18,0.135382
0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,POLS,18,0.1991
0xfd03723a9a3abe0562451496a9a394d2c4bad4ab,DYAD,18,2.08
0x04c17b9d3b29a78f7bd062a57cf44fc633e71f85,IMPT,18,0.00362383
0xb0415d55f2c87b7f99285848bd341c367feac1ea,1R0R,18,0.03755515
0x710287d1d39dcf62094a83ebb3e736e79400068a,ENQAI,18,0.00165948
0x6967f0974d76d34e140cae27efea32cdf546b58e,GMRT,18,0.00213795
0x30d20208d987713f46dfd34ef128bb16c404d10f,SD,18,0.648281
0x471d113059324321749e097705197a2b44a070fc,KNG,18,1.73
0xec53bf9167f50cdeb3ae105f56099aaab9061f83,EIGEN,18,1.34
0xa9e8acf069c58aec8825542845fd754e41a9489a,pepecoin,18,0.410329
0xa93d86af16fe83f064e3c0e2f3d129f7b7b002b0,COCORO,9,1.484e-05
0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,portal,18,0.04048906
0x3073f7aaa4db83f95e9fff17424f71d4751a3073,MOVE,8,0.115054
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,8,110743
0x28d38df637db75533bd3f71426f3410a82041544,PROMPT,18,0.173123
0x0d8775f648430679a709e98d2b0cb6250d2887ef,bat,18,0.149374
0x4d0528598f916fd1d8dc80e5f54a8feedcfd4b18,ATOS,18,0.054957
0xaa6e8127831c9de45ae56bb1b0d4d4da6e5665bd,ETH2x-FLI,18,18.63
0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,celr,18,0.00751235
0x0000000000c5dc95539589fbd24be07c6c14eca4,CULT,18,0.00102361
0xae78736cd615f374d3085123a210448e74fc6393,rETH,18,4885.04
0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,NMR,18,12.9
0x97a9a15168c22b3c137e6381037e1499c8ad0978,dop,18,0.00039338
0xdae0fafd65385e7775cf75b1398735155ef6acd2,TRUU,10,0.00069574
0x590f820444fa3638e022776752c5eef34e2f89a6,alph,18,0.22109
0x60d91f6d394c5004a782e0d175e2b839e078fb83,FDM,18,0.00802987
0x19373ecbb4b8cc2253d70f2a246fa299303227ba,OCH,18,0.0413003
0xc3f822e94c321dd3ee53ca46b78098ea79b7ec8d,BTCBULL,18,0.00067474
0xc4441c2be5d8fa8126822b9929ca0b81ea0de38e,USUAL,18,0.058501
0xfd418e42783382e86ae91e445406600ba144d162,ZRC,18,0.02470999
0x7786f1eb2ec198a04d8f5e3fc36fab14da370076,kb-KDA,12,0.358588
0xae7ab96520de3a18e5e111b5eaab095312d7fe84,stETH,18,4280.09
0x738865301a9b7dd80dc3666dd48cf034ec42bdda,AGRS,8,0.643583
0x12970e6868f88f6557b76120662c1b3e50a646bf,LADYS,18,3.1014e-08
0x2c0687215aca7f5e2792d956e170325e92a02aca,ESS,18,0.02713956
0x5f98805a4e8be255a32880fdec7f6728c6568ba0,LUSD,18,1.001
0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,SHIB,18,1.231e-05
0x0f6d4d4643a514132f84f4a270946db3c7cb701c,LOVELY,18,4.74e-06
0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,JESUS,18,3.3892e-08
0xdd66781d0e9a08d4fbb5ec7bac80b691be27f21d,AXGT,18,0.079043
0x508e00d5cef397b02d260d035e5ee80775e4c821,1CAT,18,0.00024697
0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,BEPRO,18,0.00012624
0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,IMX,18,0.511349
0x64d91f12ece7362f91a6f8e7940cd55f05060b92,ASH,18,1.14
0xb10cb07ca2cdac77fbb5707f6690301f9d036f45,WIN,8,0.00025757
0xda67b4284609d2d48e5d10cfac411572727dc1ed,USN,18,1
0x7613c48e0cd50e42dd9bf0f6c235063145f6f8dc,pirate,18,0.0331483
0x3446dd70b2d52a6bf4a5a192d9b0a161295ab7f9,SUDO,18,0.04031285
0x0cba60ca5ef4d42f92a5070a8fedd13be93e2861,THE,18,0.00020502
0x3593d125a4f7849a1b059e64f4517a86dd60c95d,OM,18,0.203749
0xb48eb8368c9c6e9b0734de1ef4ceb9f484b80b9c,VMPX,18,0.00390987
0x5ca135cb8527d76e932f34b5145575f9d8cbe08e,FPI,18,1.15
0xcfcecfe2bd2fed07a9145222e8a7ad9cf1ccd22a,ADS,11,0.389775
0x00000000efe302beaa2b3e6e1b18d08d69a9012a,AUSD,6,0.99976
0xdffa3a7f5b40789c7a437dbe7b31b47f9b08fe75,HOODIE,18,20.17
0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,SOIL,18,0.187986
0x8290333cef9e6d528dd5618fb97a76f268f3edd4,ankr,18,0.01460207
0xf04af3f4e4929f7cd25a751e6149a3318373d4fe,SPRING,18,0.00608772
0x4274cd7277c7bb0806bd5fe84b9adae466a8da0a,YUSD,18,1.003
0x963cd3e835d81ce8e4ae4836e654336dab4298e9,TUIT,18,0.00170863
0x090185f2135308bad17527004364ebcc2d37e5f6,SPELL,18,0.00047033
0x8f8221afbb33998d8584a2b05749ba73c37a938a,REQ,18,0.122289
0x48c3399719b582dd63eb5aadf12a40b4c3f52fa2,SWISE,18,0.02185746
0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,DPI,18,114.13
0x8ed97a637a790be1feff5e888d43629dc05408f6,NPC,18,0.01946773
0x79bbf4508b1391af3a0f4b30bb5fc4aa9ab0e07c,Anon,18,2.89
0xd9a442856c234a39a81a089c06451ebaa4306a72,pufETH,18,4509.269515640656
0x09fe5f0236f0ea5d930197dce254d77b04128075,WCK,18,1.4078066874490938
0xb7b1570e26315baad369b8ea0a943b7f140db9eb,DPS,9,0.00535095
0xfc4913214444af5c715cc9f7b52655e788a569ed,ICSA,9,0.01498779
0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI,18,0.997219
0x06b964d96f5dcf7eae9d7c559b09edce244d4b8e,USUALX,18,0.089943
0x475b72cb2a45324329d16d4ddf14240a1f35b159,ABE,18,0.00381426
0x9f90b457dea25ef802e38d470dda7343691d8fe1,CIOTX,18,0.02641539
0x9cdf242ef7975d8c68d5c1f5b6905801699b1940,WHITE,18,0.00036186
0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,TROLL,18,3.976e-09
0x35d8949372d46b7a3d5a56006ae77b215fc69bc0,USD0++,18,0.921366
0x7a58c0be72be218b41c608b7fe7c5bb630736c71,people,18,0.01833511
0x6d44ddba07a9373d665ce636f639e1c46565a349,FOMO,18,0.00794425
0x623cd3a3edf080057892aaf8d773bbb7a5c9b6e9,SKYA,18,0.00428268
0x06450dee7fd2fb8e39061434babcfc05599a6fb8,XEN,18,2.7863e-08
0x9be89d2a4cd102d8fecc6bf9da793be995c22541,BBTC,8,110547
0x8074836637eb9cc73a01a65d5700907fc639c4e9,DNOW,18,0.00743539
0x57ab1ec28d129707052df4df418d58a2d46d5f51,sUSD,18,0.983288
0xd33526068d116ce69f19a9ee46f0bd304f21a51f,rpl,18,6.38
0x6bfdb6f4e65ead27118592a41eb927cea6956198,FMC,18,7.777e-05
0xbe03e60757f21f4b6fc8f16676ad9d5b1002e512,RST,18,0.00212803
0xb299751b088336e165da313c33e3195b8c6663a6,STAR,18,0.0029307
0x80ee5c641a8ffc607545219a3856562f56427fe9,BRETT,9,0.00668117
0x7122985656e38bdc0302db86685bb972b145bd3c,STONE,18,4610.97
0xc56c7a0eaa804f854b536a5f3d5f49d2ec4b12b8,GME,9,7.154e-05
0x92cc36d66e9d739d50673d1f27929a371fb83a67,WAGMI,18,0.00448355
0x519c1001d550c0a1dae7d1fc220f7d14c2a521bb,PSWAP,18,0.00017046
0x8dce83eca4af45dbe618da1779f9aaca43201084,AIKEK,18,0.01777249
0x2ecba91da63c29ea80fbe7b52632ca2d1f8e5be0,ferc,18,0.00507334
0x96c645d3d3706f793ef52c19bbace441900ed47d,MPS,0,4.5
0x42069d11a2cc72388a2e06210921e839cfbd3280,GNOME,18,0.00023061
0x967da4048cd07ab37855c090aaf366e4ce1b9f48,OCEAN,18,0.266324
0x8be8c50e7d7acff6084899e71a6db085ff7134c8,OPSEC,18,0.00306238
0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,meme,18,0.00246355
0x76e222b07c53d28b89b0bac18602810fc22b49a8,JOE,18,0.02831153
0x993864e43caa7f7f12953ad6feb1d1ca635b875f,SDAO,18,0.0349631
0x940a2db1b7008b6c776d4faaca729d6d4a4aa551,dusk,18,0.061622
0xa35923162c49cf95e6bf26623385eb431ad920d3,turbo,18,0.00392162
0xf8206a19fca5999425358de4e4cdefc7f5c5d4ca,WIGL,9,0.083524
0xf0187b76be05c1fcaa24f39c0a3aab4434099c4f,AEG,18,0.00044401
0x56072c95faa701256059aa122697b133aded9279,SKY,18,0.071649
0xa8b919680258d369114910511cc87595aec0be6d,LYXe,18,0.951085
0x9dfad1b7102d46b1b197b90095b5c4e9f5845bba,BOTTO,18,0.256121
0x2a3bff78b79a009976eea096a51a948a3dc00e34,WILD,18,0.287211
0x178c820f862b14f316509ec36b13123da19a6054,EWTB,18,1.4654201258181665
0xfb782396c9b20e564a64896181c7ac8d8979d5f4,DIVER,18,0.01098596
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,MNT,18,1.17
0xb4b9dc1c77bdbb135ea907fd5a08094d98883a35,sweat,18,0.00208396
0x840b20fa3d48ac709fd841fcd878c3e8aabd7087,GLUE,18,0.092353
0xd2adc1c84443ad06f0017adca346bd9b6fc52cab,DFND,18,0.00027895
0xb712d62fe84258292d1961b5150a19bc4ab49026,XCHNG,18,0.00249855
0xe6829d9a7ee3040e1276fa75293bde931859e8fa,cmETH,18,4595.43
0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,gfi,18,0.53327
0xba25b2281214300e4e649fead9a6d6acd25f1c0a,TREE,18,0.341527
0xf1a7000000950c7ad8aff13118bb7ab561a448ee,FLAY,18,0.03526703
0x8b9b95292f890df47fff5ac9cbe93d5fc242bd51,BEFI,18,0.00207619
0x399ef659fdead53b3e7f97e9491e727925667945,L1X,18,19.53
0x4daeb4a06f70f4b1a5c329115731fe4b89c0b227,QUA,18,0.00120026
0xcb1592591996765ec0efc1f92599a19767ee5ffa,BIO,18,0.142744
0xccba0b2bc4babe4cbfb6bd2f1edc2a9e86b7845f,WINTER,18,0.00555349
0x32462ba310e447ef34ff0d15bce8613aa8c4a244,DHN,18,3.12
0xf9ff95468cb9a0cd57b8542bbc4c148e290ff465,THINK,18,0.01342192
0x8c282c35b5e1088bb208991c151182a782637699,MONAI,18,0.02405995
0x42b91f1d05afea671a2da3c780eda2abf0a2a366,$MNB,18,2.6e-05
0xda6a3876ad460194cd7ba28062d838c98ee2fd1d,KEL,18,0.00296245
0xb60fdf036f2ad584f79525b5da76c5c531283a1b,NEMO,9,0.00015965
0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,RAI,18,5.1
0xe6828d65bf5023ae1851d90d8783cc821ba7eee1,ABOND,18,0.00168117
0x8881562783028f5c1bcb985d2283d5e170d88888,shfl,18,0.295402
0x0000206329b97db379d5e1bf586bbdb969c63274,USDA,18,0.981436
0x186ef81fd8e77eec8bffc3039e7ec41d5fc0b457,INSP,18,0.02019702
0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,POL,18,0.278989
0x111111111117dc0aa78b770fa6a738034120c302,1INCH,18,0.242388
0x6468e79a80c0eab0f9a2b574c8d5bc374af59414,eXRD,18,0.00434935
0xe0b7ad7f8f26e2b00c8b47b5df370f15f90fcf48,SOLX,18,0.00027428
0xaa3acc21d184cef6f7fc3385fbdb79575231afba,HSAI,18,0.00263251
0xe04f47ff45576249bc5083dfdf987e03d0550113,SAMA,18,0.00533896
0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,INV,18,59.05
0x6c3fe25a4de7fa243c653cfe1f165bf11d99704e,HILO ,18,0.04157349
0xed04915c23f00a313a544955524eb7dbd823143d,ach,8,0.01923284
0x0d37af9d8ae74f35f3a38bd2a08fcb29890ca6d2,AIXBT,18,0.102964
0x9afa9999e45484adf5d8eed8d9dfe0693bacd838,EVERY,18,0.00029482
0x0f51bb10119727a7e5ea3538074fb341f56b09ad,DAO,18,0.116763
0xdfa208bb0b811cfbb5fa3ea98ec37aa86180e668,w🍖,3,0.01118264
0x00869e8e2e0343edd11314e6ccb0d78d51547ee5,SUPERGROK,18,0.00022746
0xe636f94a71ec52cc61ef21787ae351ad832347b7,CREO,18,0.00555571
0x152649ea73beab28c5b49b26eb48f7ead6d4c898,Cake,18,2.37
0x1c3547dfa9ce7acd9c54ae49244575fa65bc75e2,IMAGE,18,0.0059065
0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,2,0.998986
0x39fbbabf11738317a448031930706cd3e612e1b9,WXRP,18,2.82
0x8a60e489004ca22d775c5f2c657598278d17d9c2,USDa,18,0.991756
0xcb76314c2540199f4b844d4ebbc7998c604880ca,BERRY,18,0.071739
0x29fa1fee0f4f0ab0e36ef7ab8d7a35439ec6be75,DVT,18,0.00176467
0x66761fa41377003622aee3c7675fc7b5c1c2fac5,CPOOL,18,0.152708
0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,pundix,18,0.307874
0xb0ffa8000886e57f86dd5264b9582b2ad87b2b91,w,18,0.075675
0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,18,0.661984
0xf091867ec603a6628ed83d274e835539d82e9cc8,zeta,18,0.176412
0xa19f5264f7d7be11c451c093d8f92592820bea86,BYTES,18,2.05
0x4c44a8b7823b80161eb5e6d80c014024752607f2,PAC,9,0.00032948
0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,18,0.099953
0x9ee91f9f426fa633d227f7a9b000e28b9dfd8599,stMATIC,18,0.328675
0x423352f2c6e0e72422b69af03aba259310146d90,RMV,18,0.00265265
0xb9f599ce614feb2e1bbe58f180f370d05b39344e,pork,18,4.2157e-08
0xd43fba1f38d9b306aeef9d78ad177d51ef802b46,GONDOLA,9,3.69e-06
0x2be056e595110b30ddd5eaf674bdac54615307d9,APUFF,18,0.00349618
0x28561b8a2360f463011c16b6cc0b0cbef8dbbcad,MOODENG,9,2.423e-05
0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,renBTC,8,18495.18
0x68614481aef06e53d23bbe0772343fb555ac40c8,PLMS,18,0.02281225
0x982b50e55394641ca975a0eec630b120b671391a,ECOTERRA,9,0.00022635
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,18,2.63
0x553f4cb7256d8fc038e91d36cb63fa7c13b624ab,TANSSI,12,0.04095989
0x8a7b7b9b2f7d0c63f66171721339705a6188a7d5,EDOGE,18,8.698e-15
0xd31a59c85ae9d8edefec411d448f90841571b89c,SOL,9,202.73
0xf939e0a03fb07f59a73314e73794be0e57ac1b4e,crvUSD,18,1.001
0xb8c77482e45f1f44de1745f52c74426c631bdd52,BNB,18,848.83
0x70edf1c215d0ce69e7f16fd4e6276ba0d99d4de7,CHEQ,9,0.02216853
0x18084fba666a33d37592fa2633fd49a74dd93a88,tBTC,18,110625
0x3f67093dffd4f0af4f2918703c92b60acb7ad78b,21BTC,8,110255
0xdb298285fe4c5410b05390ca80e8fbe9de1f259b,FOREX,18,0.00093083
0x3001f57f8308b189eb412a64322aad5ef9951290,GEC,18,0.04930797
0xd4419c2d3daa986dc30444fa333a846be44fd1eb,ZIK,18,0.00019617
0x1fdd61ef9a5c31b9a2abc7d39c139c779e8412af,JJ,9,8.96801e-10
0xe07ecc676daf0b24b24a1c46c966d9c463984b38,USEU,18,0.927688
0x9ce84f6a69986a83d92c324df10bc8e64771030f,chex,18,0.110056
0x8064d9ae6cdf087b1bcd5bdf3531bd5d8c537a68,oBTC,18,698746.4510128879
0x16c52ceece2ed57dad87319d91b5e3637d50afa4,TCAP,18,371.4471067836041
0xba5ed44733953d79717f6269357c77718c8ba5ed,U,18,0.010472
0x112b08621e27e10773ec95d250604a041f36c582,KAS,8,0.00957508
0x3e9bc21c9b189c09df3ef1b824798658d5011937,LINA,18,3.462e-05
0xdb04fb08378129621634c151e9b61fef56947920,LGNDX,18,2.439e-05
0x3f80b1c54ae920be41a77f8b902259d48cf24ccf,KERNEL,18,0.183426
0x09d4214c03d01f49544c0448dbe3a27f768f2b34,rUSD,18,1.003
0x5fab9761d60419c9eeebe3915a8fa1ed7e8d2e1b,DIMO,18,0.081009
0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,Neiro,9,0.00033539
0x6942806d1b2d5886d95ce2f04314ece8eb825833,Groyper,18,0.00959178
0xbdf43ecadc5cef51b7d1772f722e40596bc1788b,SEI,18,0.291142
0x27702a26126e0b3702af63ee09ac4d1a084ef628,aleph,18,0.070726
0x15f20f9dfdf96ccf6ac96653b7c0abfe4a9c9f0f,WSB,18,5.655e-09
0xac57de9c1a09fec648e93eb98875b212db0d460b,babydoge,9,1.156e-09
0x6c3ea9036406852006290770bedfcaba0e23a0e8,PYUSD,6,1
0x7ce89243cc0d9e746609c57845eccbd9bb4b7315,LILY,18,0.00166854
0xe2ad0bf751834f2fbdc62a41014f84d67ca1de2a,ERA,18,0.693733
0xb755506531786c8ac63b756bab1ac387bacb0c04,ZARP,18,0.056163
0xee7527841a932d2912224e20a405e1a1ff747084,SHX,7,0.01977468
0x45e02bc2875a2914c4f585bbf92a6f28bc07cb70,$MBG,18,1.51
0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,MIM,18,0.988405
0xb33d999469a7e6b9ebc25a3a05248287b855ed46,FLOCK,18,0.00020948
0x19247618d79e3fc4d4866169789e4b8eedef52e6,CAI,18,0.01958619
0x9e5bd9d9fad182ff0a93ba8085b664bcab00fa68,DINGER,9,1.08e-06
0x3d000462fb9826804a45c0ea869b83b69587f2db,CMPT,18,0.417234
